Date,Open,High,Low,Close,Adj Close,Volume
2016-02-01,144.000000,144.000000,141.500000,144.000000,122.189415,40943000
2016-02-02,144.000000,144.500000,141.500000,142.500000,120.916611,25380000
2016-02-03,145.000000,146.000000,144.500000,146.000000,123.886482,70465000
2016-02-15,142.000000,146.500000,142.000000,145.000000,123.037949,72875000
2016-02-16,146.000000,148.000000,145.500000,147.500000,125.159302,55006000
2016-02-17,149.000000,149.000000,147.000000,148.000000,125.583572,38453000
2016-02-18,150.000000,151.000000,149.500000,151.000000,128.129196,61657000
2016-02-19,149.000000,151.000000,149.000000,151.000000,128.129196,35668000
2016-02-22,149.500000,152.500000,149.500000,151.000000,128.129196,27003000
2016-02-23,150.500000,151.000000,149.000000,149.500000,126.856361,22302000
2016-02-24,149.500000,150.500000,147.000000,148.000000,125.583572,22026000
2016-02-25,149.000000,151.000000,148.500000,150.500000,127.704903,25202000
2016-02-26,151.000000,151.500000,148.000000,149.000000,126.432106,37655000
2016-03-01,148.500000,152.000000,148.500000,152.000000,128.977707,38629000
2016-03-02,154.000000,154.500000,153.000000,153.000000,129.826248,36010000
2016-03-03,154.000000,154.500000,153.000000,154.000000,130.674805,28822000
2016-03-04,153.000000,153.500000,151.500000,152.500000,129.401978,32794000
2016-03-07,152.500000,153.500000,151.000000,152.000000,128.977707,23906000
2016-03-08,151.000000,152.000000,149.500000,152.000000,128.977707,35683000
2016-03-09,152.000000,153.000000,150.500000,153.000000,129.826248,24004000
2016-03-10,153.000000,154.500000,151.500000,154.500000,131.099060,28302000
2016-03-11,154.500000,155.000000,153.000000,155.000000,131.523346,29566000
2016-03-14,156.500000,157.500000,155.500000,156.000000,132.371857,32751000
2016-03-15,155.000000,156.500000,153.000000,154.500000,131.099060,28689000
2016-03-16,155.500000,156.000000,154.000000,156.000000,132.371857,30962000
2016-03-17,159.500000,160.000000,157.500000,158.500000,134.493210,48193000
2016-03-18,158.500000,159.500000,158.500000,159.500000,135.341751,55975000
2016-03-21,160.000000,160.000000,158.000000,160.000000,135.766022,26100000
2016-03-22,159.500000,159.500000,157.000000,158.500000,134.493210,25809000
2016-03-23,158.500000,159.500000,158.000000,159.500000,135.341751,27478000
2016-03-24,158.000000,159.000000,157.000000,158.500000,134.493210,24853000
2016-03-25,158.500000,159.000000,157.000000,158.000000,134.068939,10175000
2016-03-28,158.000000,159.000000,157.000000,159.000000,134.917465,15268000
2016-03-29,158.500000,159.500000,158.000000,159.000000,134.917465,18977000
2016-03-30,158.500000,162.000000,158.500000,161.500000,137.038834,43616000
2016-03-31,162.000000,163.000000,159.000000,162.000000,137.463104,49433000
2016-04-01,161.000000,161.000000,157.500000,158.500000,134.493210,31564000
2016-04-06,155.500000,156.000000,153.500000,153.500000,130.250534,58134000
2016-04-07,155.000000,155.000000,152.500000,154.500000,131.099060,35238000
2016-04-08,154.000000,158.000000,154.000000,157.500000,133.644684,41032000
2016-04-11,156.000000,159.000000,155.500000,158.500000,134.493210,21758000
2016-04-12,157.500000,159.500000,157.500000,158.500000,134.493210,14859000
2016-04-13,160.000000,162.000000,159.500000,161.500000,137.038834,39611000
2016-04-14,162.000000,162.500000,160.000000,161.500000,137.038834,31338000
2016-04-15,157.000000,160.000000,156.000000,159.500000,135.341751,48779000
2016-04-18,158.000000,158.500000,157.500000,158.000000,134.068939,20279000
2016-04-19,160.000000,161.000000,157.000000,157.500000,133.644684,26577000
2016-04-20,157.500000,158.000000,154.000000,154.000000,130.674805,40996000
2016-04-21,156.000000,157.000000,154.000000,157.000000,133.220398,29723000
2016-04-22,155.500000,158.000000,155.000000,156.500000,132.796143,28990000
2016-04-25,156.500000,157.500000,156.000000,157.500000,133.644684,14306000
2016-04-26,156.500000,158.500000,156.500000,158.000000,134.068939,18119000
2016-04-27,156.000000,157.500000,155.500000,156.500000,132.796143,28845000
2016-04-28,157.500000,158.000000,153.000000,153.000000,129.826248,48915000
2016-04-29,151.000000,151.000000,149.000000,150.000000,127.280632,66445000
2016-05-03,148.000000,148.500000,146.500000,147.500000,125.159302,68550000
2016-05-04,147.000000,149.000000,146.500000,147.000000,124.735031,52973000
2016-05-05,147.500000,148.500000,146.000000,147.500000,125.159302,38269000
2016-05-06,148.500000,148.500000,147.000000,148.000000,125.583572,36510000
2016-05-09,148.500000,149.000000,146.500000,147.500000,125.159302,38478000
2016-05-10,147.000000,148.000000,146.500000,147.000000,124.735031,29785000
2016-05-11,148.500000,149.000000,146.500000,147.000000,124.735031,40057000
2016-05-12,147.000000,148.000000,146.000000,146.000000,123.886482,23749000
2016-05-13,145.000000,145.500000,143.000000,144.000000,122.189415,60038000
2016-05-16,143.000000,145.500000,143.000000,144.500000,122.613693,31133000
2016-05-17,145.500000,147.000000,145.000000,147.000000,124.735031,30277000
2016-05-18,146.000000,147.000000,145.000000,147.000000,124.735031,31057000
2016-05-19,148.000000,148.500000,145.500000,147.000000,124.735031,35132000
2016-05-20,147.500000,149.500000,147.000000,148.500000,126.007835,36306000
2016-05-23,150.500000,154.500000,149.500000,154.000000,130.674805,50127000
2016-05-24,152.500000,153.500000,151.000000,151.000000,128.129196,24470000
2016-05-25,153.500000,155.000000,152.500000,154.500000,131.099060,30719000
2016-05-26,154.500000,155.000000,153.500000,155.000000,131.523346,17196000
2016-05-27,156.000000,156.500000,154.500000,156.500000,132.796143,22992000
2016-05-30,157.000000,158.000000,155.000000,157.000000,133.220398,36339000
2016-05-31,156.500000,157.500000,155.000000,156.500000,132.796143,69656000
2016-06-01,156.000000,159.000000,156.000000,159.000000,134.917465,26926000
2016-06-02,159.000000,160.000000,158.000000,159.000000,134.917465,21977000
2016-06-03,159.000000,160.500000,159.000000,160.500000,136.190292,31853000
2016-06-04,null,null,null,null,null,null
2016-06-06,161.000000,162.000000,160.000000,161.000000,136.614548,28757000
2016-06-07,161.500000,163.500000,161.000000,162.000000,137.463104,47046000
2016-06-08,164.000000,166.000000,163.500000,165.500000,140.432968,45214000
2016-06-13,161.000000,162.500000,161.000000,162.000000,137.463104,48750000
2016-06-14,161.000000,163.000000,161.000000,162.000000,137.463104,27509000
2016-06-15,162.000000,163.000000,161.000000,163.000000,138.311630,29270000
2016-06-16,161.500000,162.500000,159.500000,160.500000,136.190292,24408000
2016-06-17,162.500000,164.500000,162.000000,163.000000,138.311630,30633000
2016-06-20,164.500000,165.000000,163.000000,163.000000,138.311630,24911000
2016-06-21,164.000000,165.500000,163.500000,165.500000,140.432968,27970000
2016-06-22,164.500000,166.000000,163.500000,166.000000,140.857224,30359000
2016-06-23,165.500000,166.000000,164.000000,164.000000,139.160172,22494000
2016-06-24,164.000000,164.000000,154.500000,159.000000,134.917465,86547000
2016-06-27,154.500000,156.000000,154.000000,155.500000,137.122009,42874000
2016-06-28,155.500000,157.500000,155.000000,157.000000,138.444733,1327000
2016-06-29,158.500000,160.000000,158.000000,159.000000,140.208359,31514000
2016-06-30,161.000000,163.000000,159.500000,162.500000,143.294708,42398000
2016-07-01,164.500000,166.000000,163.500000,166.000000,146.381042,36212000
2016-07-04,165.500000,166.500000,164.500000,166.000000,146.381042,25724000
2016-07-05,165.000000,165.500000,164.000000,164.000000,144.617432,16346000
2016-07-06,163.000000,163.000000,160.500000,161.500000,142.412888,34803000
2016-07-07,163.500000,165.000000,163.000000,164.500000,145.058334,23769000
2016-07-08,164.500000,164.500000,164.500000,164.500000,145.058334,0
2016-07-11,170.000000,170.500000,168.500000,170.000000,149.908295,50643000
2016-07-12,171.000000,171.500000,169.500000,171.000000,150.790131,41961000
2016-07-13,169.500000,170.000000,167.000000,168.500000,148.585587,50653000
2016-07-14,167.000000,170.000000,167.000000,169.000000,149.026489,34790000
2016-07-15,168.000000,169.500000,166.500000,169.500000,149.467377,41546000
2016-07-18,168.000000,170.000000,168.000000,169.500000,149.467377,24749000
2016-07-19,170.500000,170.500000,169.000000,170.500000,150.349213,42456000
2016-07-20,170.000000,170.500000,169.000000,170.000000,149.908295,38053000
2016-07-21,171.000000,172.000000,170.000000,172.000000,151.671936,33130000
2016-07-22,172.000000,172.000000,170.500000,171.000000,150.790131,28504000
2016-07-25,172.000000,173.000000,169.000000,171.500000,151.231018,27145000
2016-07-26,172.000000,173.000000,171.500000,173.000000,152.553757,32685000
2016-07-27,175.000000,176.000000,174.500000,175.000000,154.317368,34117000
2016-07-28,175.000000,176.500000,173.000000,176.500000,155.640106,31071000
2016-07-29,177.000000,177.000000,172.500000,172.500000,152.112839,29795000
2016-08-01,175.000000,177.000000,174.500000,177.000000,156.081009,34188000
2016-08-02,177.500000,177.500000,175.500000,176.000000,155.199203,15250000
2016-08-03,172.500000,174.000000,172.000000,172.500000,152.112839,21627000
2016-08-04,173.000000,174.500000,172.500000,174.500000,153.876465,13612000
2016-08-05,175.000000,177.500000,174.000000,177.000000,156.081009,25759000
2016-08-08,178.000000,178.000000,176.500000,178.000000,156.962814,16200000
2016-08-09,178.500000,179.500000,177.000000,178.500000,157.403717,16413000
2016-08-10,179.000000,179.500000,178.000000,179.500000,158.285538,19279000
2016-08-11,177.500000,178.000000,175.500000,176.500000,155.640106,28180000
2016-08-12,178.500000,178.500000,177.000000,177.500000,156.521927,22947000
2016-08-15,178.500000,179.000000,177.500000,179.000000,157.844620,12020000
2016-08-16,178.000000,179.000000,175.000000,175.500000,154.758301,34260000
2016-08-17,177.000000,177.500000,176.000000,177.000000,156.081009,21487000
2016-08-18,176.000000,176.500000,175.000000,176.000000,155.199203,27253000
2016-08-19,177.000000,177.500000,174.000000,174.500000,153.876465,23470000
2016-08-22,173.000000,174.000000,171.500000,172.500000,152.112839,21337000
2016-08-23,174.000000,175.000000,173.500000,175.000000,154.317368,20888000
2016-08-24,175.000000,175.500000,173.500000,173.500000,152.994659,12092000
2016-08-25,175.000000,177.000000,174.500000,176.500000,155.640106,23892000
2016-08-26,175.000000,177.000000,175.000000,177.000000,156.081009,15076000
2016-08-29,175.000000,177.000000,174.000000,176.000000,155.199203,16975000
2016-08-30,176.000000,176.500000,174.000000,174.000000,153.435562,19471000
2016-08-31,176.500000,177.000000,174.500000,176.500000,155.640106,38524000
2016-09-01,176.000000,176.000000,173.000000,174.000000,153.435562,22692000
2016-09-02,176.500000,176.500000,174.000000,174.000000,153.435562,16999000
2016-09-05,176.500000,177.500000,176.500000,177.000000,156.081009,22381000
2016-09-06,177.000000,179.000000,176.500000,178.000000,156.962814,26024000
2016-09-07,180.500000,185.000000,180.000000,185.000000,163.135498,49761000
2016-09-08,182.500000,184.500000,182.500000,183.000000,161.371887,30204000
2016-09-09,181.000000,181.000000,179.500000,180.500000,159.167343,29793000
2016-09-10,null,null,null,null,null,null
2016-09-12,177.500000,177.500000,174.000000,175.500000,154.758301,43036000
2016-09-13,176.500000,176.500000,173.500000,175.500000,154.758301,36834000
2016-09-14,174.000000,176.000000,173.500000,174.000000,153.435562,52877000
2016-09-19,179.500000,183.000000,178.500000,183.000000,161.371887,57055000
2016-09-20,182.000000,183.500000,181.500000,183.500000,161.812805,23641000
2016-09-21,181.000000,184.000000,180.500000,184.000000,162.253693,25008000
2016-09-22,185.000000,185.500000,183.500000,185.000000,163.135498,20980000
2016-09-23,185.000000,187.500000,184.500000,187.000000,164.899139,23213000
2016-09-26,183.500000,185.000000,183.000000,183.500000,161.812805,24225000
2016-09-27,183.500000,183.500000,183.500000,183.500000,161.812805,0
2016-09-28,183.500000,183.500000,183.500000,183.500000,161.812805,0
2016-09-29,185.500000,187.500000,185.500000,187.000000,164.899139,54272000
2016-09-30,185.500000,186.500000,182.500000,184.000000,162.253693,42592000
2016-10-03,186.000000,186.500000,184.500000,186.000000,164.017303,17742000
2016-10-04,185.000000,187.000000,185.000000,187.000000,164.899139,16859000
2016-10-05,186.000000,186.000000,184.500000,186.000000,164.017303,19148000
2016-10-06,185.000000,187.500000,185.000000,187.500000,165.340027,15524000
2016-10-07,188.000000,188.000000,186.000000,188.000000,165.780945,15380000
2016-10-11,191.000000,191.000000,186.000000,187.500000,165.340027,30294000
2016-10-12,186.500000,190.000000,186.000000,189.500000,167.103668,22604000
2016-10-13,190.500000,191.000000,187.000000,188.500000,166.221848,37642000
2016-10-14,187.000000,189.000000,186.500000,188.000000,165.780945,33248000
2016-10-17,186.500000,187.500000,185.000000,186.500000,164.458237,37340000
2016-10-18,186.500000,187.000000,185.500000,187.000000,164.899139,38150000
2016-10-19,187.500000,189.500000,187.500000,189.500000,167.103668,33272000
2016-10-20,189.500000,190.500000,189.000000,190.500000,167.985474,13226000
2016-10-21,191.000000,192.000000,188.500000,188.500000,166.221848,21936000
2016-10-24,191.000000,191.000000,189.500000,191.000000,168.426376,13459000
2016-10-25,192.000000,193.000000,191.000000,193.000000,170.190002,18878000
2016-10-26,190.500000,192.500000,190.500000,191.500000,168.867294,21043000
2016-10-27,191.500000,191.500000,188.500000,188.500000,166.221848,26231000
2016-10-28,189.500000,190.000000,188.500000,189.500000,167.103668,24348000
2016-10-31,189.000000,190.500000,186.500000,188.500000,166.221848,25330000
2016-11-01,188.500000,189.500000,187.500000,189.500000,167.103668,14290000
2016-11-02,187.500000,188.000000,186.000000,186.000000,164.017303,16488000
2016-11-03,185.500000,186.500000,184.500000,184.500000,162.694595,25038000
2016-11-04,184.500000,186.000000,184.000000,184.500000,162.694595,14860000
2016-11-07,186.500000,189.000000,186.000000,189.000000,166.662766,21332000
2016-11-08,190.000000,190.000000,188.000000,188.500000,166.221848,15437000
2016-11-09,190.000000,190.500000,182.000000,182.000000,160.490082,55541000
2016-11-10,187.000000,188.000000,185.500000,185.500000,163.576401,38234000
2016-11-11,181.500000,183.000000,181.000000,181.500000,160.049179,67603000
2016-11-14,181.000000,182.000000,180.000000,180.500000,159.167343,47989000
2016-11-15,179.500000,182.000000,179.000000,180.000000,158.726440,33505000
2016-11-16,180.500000,183.000000,180.000000,180.000000,158.726440,34833000
2016-11-17,182.000000,182.500000,180.500000,181.500000,160.049179,22434000
2016-11-18,181.500000,181.500000,180.000000,181.000000,159.608276,22474000
2016-11-21,180.500000,181.500000,180.000000,181.000000,159.608276,15600000
2016-11-22,182.000000,185.000000,181.500000,184.000000,162.253693,27599000
2016-11-23,184.500000,186.500000,184.000000,185.500000,163.576401,22128000
2016-11-24,184.000000,185.000000,183.000000,183.000000,161.371887,14980000
2016-11-25,182.500000,183.500000,182.000000,182.000000,160.490082,10116000
2016-11-28,181.500000,184.000000,181.500000,184.000000,162.253693,19096000
2016-11-29,183.500000,185.000000,182.000000,182.000000,160.490082,24408000
2016-11-30,181.500000,183.000000,181.500000,183.000000,161.371887,39671000
2016-12-01,182.000000,183.000000,181.500000,183.000000,161.371887,13908000
2016-12-02,179.000000,179.500000,178.000000,178.000000,156.962814,53836000
2016-12-05,178.000000,180.000000,178.000000,179.000000,157.844620,29191000
2016-12-06,181.000000,183.000000,180.500000,182.000000,160.490082,27309000
2016-12-07,183.000000,183.500000,181.500000,181.500000,160.049179,14110000
2016-12-08,184.000000,185.500000,183.000000,185.500000,163.576401,27257000
2016-12-09,186.000000,186.000000,184.500000,186.000000,164.017303,24867000
2016-12-12,186.000000,187.000000,184.000000,185.000000,163.135498,18796000
2016-12-13,186.500000,186.500000,184.500000,186.000000,164.017303,23591000
2016-12-14,186.500000,187.500000,185.500000,187.500000,165.340027,16571000
2016-12-15,185.000000,187.500000,184.500000,187.000000,164.899139,22803000
2016-12-16,185.500000,187.000000,185.000000,185.000000,163.135498,35985000
2016-12-19,184.000000,184.500000,182.500000,182.500000,160.930969,20535000
2016-12-20,181.000000,182.500000,180.000000,182.500000,160.930969,24139000
2016-12-21,181.000000,182.000000,180.000000,180.000000,158.726440,29690000
2016-12-22,180.000000,180.500000,179.000000,179.000000,157.844620,26269000
2016-12-23,179.000000,180.000000,178.500000,178.500000,157.403717,22961000
2016-12-26,179.000000,180.000000,179.000000,179.500000,158.285538,5675000
